popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj
2.005566,120000000,363398565,A Bug's Life,John Lasseter|Andrew Stanton,95,Family|Animation,1998,160523456.289395,486116613.870056
1.855981,70000000,218613188,The Prince of Egypt,Brenda Chapman|Steve Hickner|Simon Wells,99,Adventure|Animation|Drama|Family|Music,1998,93638682.83548091,292437871.068362
1.80704,60000000,171757863,Antz,Eric Darnell|Tim Johnson,83,Adventure|Animation|Comedy|Family,1998,80261728.1446979,229759715.113671
1.7869130000000002,35000000,0,Species II,Peter Medak,93,Science Fiction|Action|Horror,1998,46819341.4177404,0.0
1.46043,55000000,41610884,Ronin,John Frankenheimer,122,Action|Thriller|Crime|Adventure,1998,73573250.79930641,55662690.9911427
1.422685,27000000,27200316,Dark City,Alex Proyas,100,Mystery|Science Fiction,1998,36117777.665114,36385739.4706979
1.418168,0,0,Pocahontas II: Journey to a New World,Tom Ellery|Bradley Raymond,72,Adventure|Animation|Romance|Family,1998,0.0,0.0
1.408985,20000000,67200000,Wild Things,John McNaughton,108,Crime|Drama|Mystery,1998,26753909.3815659,89893135.5220617
1.379837,23000000,369884651,There's Something About Mary,Bobby Farrelly|Peter Farrelly,119,Romance|Comedy,1998,30766995.7888008,494793021.724308
1.339249,66000000,189198313,The X Files,Rob Bowman,121,Mystery|Science Fiction|Thriller,1998,88287900.9591677,253089726.05735695
1.333006,20000000,23875127,American History X,Tony Kaye,119,Drama,1998,26753909.3815659,31937649.211568896
1.316855,85000000,71485043,What Dreams May Come,Vincent Ward,113,Drama|Fantasy|Romance,1998,113704114.871655,95625218.1279674
1.303667,90000000,250649836,Enemy of the State,Tony Scott,132,Action|Drama|Thriller,1998,120392592.217046,335293149.94241804
1.28584599999999,0,0,The Man in the Iron Mask,Randall Wallace,132,Action|Adventure|Drama,1998,0.0,0.0
1.283006,75000000,140464664,Deep Impact,Mimi Leder,120,Action|Adventure|Drama|Romance|Science Fiction,1998,100327160.180872,187898944.598405
1.282567,80000000,136159423,Lost in Space,Stephen Hopkins,130,Adventure|Family|Science Fiction,1998,107015637.526263,182139843.21941495
1.242498,50000000,44547681,The Negotiator,F. Gary Gray,140,Action|Adventure|Crime|Drama|Mystery,1998,66884773.4539149,59591231.0316454
1.22669,90000000,142940100,Meet Joe Black,Martin Brest,178,Fantasy|Drama|Mystery,1998,120392592.217046,191210324.11959895
1.206274,140000000,285444603,Lethal Weapon 4,Richard Donner,127,Action|Adventure|Comedy|Crime|Drama,1998,187277365.67096105,381837952.105954
1.175952,65000000,40002112,I Still Know What You Did Last Summer,Danny Cannon,100,Horror|Mystery|Thriller,1998,86950205.4900894,53510643.9759626
1.170499,130000000,379014294,Godzilla,Roland Emmerich,139,Science Fiction|Action|Thriller,1998,173900410.980178,507005703.79971
1.164656,75000000,46683377,Practical Magic,Griffin Dunne,104,Drama|Fantasy|Comedy,1998,100327160.180872,62448141.8941741
1.152417,75000000,13100000,Sphere,Barry Levinson,134,Science Fiction,1998,100327160.180872,17523810.6449257
1.095887,70000000,164000000,Six Days Seven Nights,Ivan Reitman,98,Action|Adventure|Comedy|Romance,1998,93638682.83548091,219382056.928841
1.090942,18500000,10680275,Fear and Loathing in Las Vegas,Terry Gilliam,118,Adventure|Drama|Comedy,1998,24747366.177948494,14286955.4760102
1.059234,25000000,289317794,Shakespeare in Love,John Madden,122,History,1998,33442386.7269574,387019102.157528
1.057585,95000000,250288523,The Mask of Zorro,Martin Campbell,136,Adventure|Comedy|Western|Romance|Thriller,1998,127081069.56243798,334809823.179399
1.053252,23000000,185991646,The Waterboy,Frank Coraci,90,Comedy,1998,30766995.7888008,248800182.140615
1.041331,60000000,128038368,A Perfect Murder,Andrew Davis,107,Crime|Thriller|Drama,1998,80261728.1446979,171276344.741779
1.011829,60000,3221152,Pi,Darren Aronofsky,84,Mystery|Drama|Thriller,1998,80261.7281446979,4308920.4356125
1.001818,55000000,198685114,City of Angels,Brad Silberling,114,Drama|Fantasy|Romance,1998,73573250.79930641,265780176.771105
0.999651,0,0,The Parent Trap,Nancy Meyers,127,Comedy|Family|Drama,1998,0.0,0.0
0.992143,52000000,98126565,The Thin Red Line,Terrence Malick,170,Drama|History|War,1998,69560164.3920715,131263461.396717
0.988657,27000000,0,Jack Frost,Troy Miller,101,Comedy|Family|Drama|Fantasy,1998,36117777.665114,0.0
0.968861,40000000,54682547,Small Soldiers,Joe Dante,110,Comedy|Adventure|Fantasy|Science Fiction|Action,1998,53507818.76313189,73148595.3595611
0.962802,71000000,294456605,Doctor Dolittle,Betty Thomas,85,Comedy|Family|Fantasy,1998,94976378.3045592,393893266.348678
0.931643,70000000,118000000,Star Trek: Insurrection,Jonathan Frakes,103,Science Fiction|Action|Adventure|Thriller,1998,93638682.83548091,157848065.351239
0.922354,65000000,250821495,You've Got Mail,Nora Ephron,119,Comedy|Romance,1998,86950205.4900894,335522777.408945
0.904602,60000000,102367405,U.S. Marshals,Stuart Baird,131,Thriller|Crime|Action,1998,80261728.1446979,136936413.849803
0.8939370000000001,30000000,82150642,Elizabeth,Shekhar Kapur,124,Drama|History,1998,40130864.0723489,109892541.585273
0.884735,48000000,77745568,Out of Sight,Steven Soderbergh,123,Romance|Comedy|Crime,1998,64209382.5157583,103999894.054518
0.8786450000000001,18000000,123306987,The Wedding Singer,Frank Coraci,95,Romance|Comedy,1998,24078518.4434093,164947197.81559598
0.8704290000000001,0,0,Rushmore,Wes Anderson,93,Comedy|Drama,1998,0.0,0.0
0.8239639999999989,26000000,65705772,EverAfter,Andy Tennant,121,Drama|Romance|Comedy,1998,34780082.1960357,87894313.4966918
0.792566,50000000,202292902,Patch Adams,Tom Shadyac,115,Comedy|Drama,1998,66884773.4539149,270606298.4321
0.7907390000000001,0,25232289,Fallen,Gregory Hoblit,124,Thriller|Fantasy|Crime|Drama,1998,0.0,33753118.6697742
0.783938,14000000,72527595,Urban Legend,Jamie Blanks,99,Horror|Thriller,1998,18727736.567096107,97019835.2146459
0.767289,0,0,Quest for Camelot,Frederik Du Chau,86,Fantasy|Animation|Drama|Romance|Family,1998,0.0,0.0
0.760447,12000000,22921898,Rounders,John Dahl,121,Drama|Crime,1998,16052345.628939498,30662519.097274896
0.737255,0,14096321,Les MisÃ©rables,Bille August,134,Crime|Drama|History|Romance,1998,0.0,18856584.7323732
0.7224119999999989,15000000,17507368,Disturbing Behavior,David Nutter,82,Horror|Thriller|Science Fiction,1998,20065432.0361744,23419526.8490864
0.718275,90000000,69131860,Babe: Pig in the City,George Miller,92,Adventure|Comedy|Drama|Family|Fantasy,1998,120392592.217046,92477375.8909553
0.710631,0,0,Babylon 5: Thirdspace,JesÃºs Salvador TreviÃ±o,94,Action|Drama|Science Fiction|Adventure,1998,0.0,0.0
0.6990069999999989,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,105,Comedy|Crime,1998,1805888.8832557,5213760.39172004
0.690469,0,0,Addams Family Reunion,Dave Payne,91,Comedy|Family|Fantasy|Thriller|TV Movie,1998,0.0,0.0
0.680245,30000000,0,I'll Be Home for Christmas,Arlene Sanford,86,Comedy|Family,1998,40130864.0723489,0.0
0.673188,0,0,Stepmom,Chris Columbus,124,Drama|Romance,1998,0.0,0.0
0.669113,17000000,30331165,A Night at the Roxbury,John Fortenberry,81,Comedy,1998,22740822.974331,40573861.9923663
0.653163,60000000,186883563,The Horse Whisperer,Robert Redford,170,Drama|Romance,1998,80261728.1446979,249993295.470309
0.651772,90000000,0,Mighty Joe Young,Ron Underwood,114,Action|Adventure|Family|Fantasy,1998,120392592.217046,0.0
0.643358,0,0,Hope Floats,Forest Whitaker,114,Drama|Romance,1998,0.0,0.0
0.640933,25000000,50671850,Bride of Chucky,Ronny Yu,89,Comedy|Horror,1998,33442386.7269574,67783504.1548152
0.62685,20000000,0,Vampires,John Carpenter,108,Action|Drama|Fantasy|Horror|Thriller,1998,26753909.3815659,0.0
0.616116,13000000,16757163,54,Mark Christopher,93,Music|Drama,1998,17390041.0980178,22415981.0197065
0.607687,25000000,55494066,Great Expectations,Alfonso CuarÃ³n,111,Comedy|Drama|Romance,1998,33442386.7269574,74234160.6489321
0.583938,0,0,Belle's Magical World,Cullen Blaine|Dale Case,92,Animation|Family,1998,0.0,0.0
0.577192,70000000,116672912,The Siege,Edward Zwick,116,Drama|Action|Thriller|Crime,1998,93638682.83548091,156072825.746571
0.576681999999999,73000000,103891409,Snake Eyes,Brian De Palma,98,Crime|Mystery,1998,97651769.2427158,138975067.09546
0.566294,0,5624282,Phantoms,Joe Chappelle,91,Horror|Science Fiction|Thriller,1998,0.0,7523576.54821863
0.563458,65000000,0,Primary Colors,Mike Nichols,143,Comedy|Drama,1998,86950205.4900894,0.0
0.562005,6000000,58000000,Sliding Doors,Peter Howitt,99,Comedy|Drama|Fantasy|Romance,1998,8026172.81446979,77586337.2065413
0.5560510000000001,0,0,The Land Before Time VI: The Secret of Saurus Rock,Charles Grosvenor,77,Family|Animation,1998,0.0,0.0
0.55599,0,0,Twilight,Robert Benton,94,Drama|Crime|Mystery|Thriller,1998,0.0,0.0
0.553869,8000000,0,The Last Days of Disco,Whit Stillman,113,Romance|Comedy|Drama|Music,1998,10701563.7526263,0.0
0.539133,60000000,48522832,The Avengers,Jeremiah S. Chechik,89,Thriller,1998,80261728.1446979,64908772.5132475
0.537708,0,0,A Knight in Camelot,Roger Young,90,Adventure|Fantasy|Comedy|Science Fiction|Family,1998,0.0,0.0
0.5360020000000001,60000000,0,Mercury Rising,Harold Becker,111,Action|Crime|Drama|Thriller,1998,80261728.1446979,0.0
0.53388,20000000,18253415,Simon Birch,Mark Steven Johnson,114,Comedy|Drama|Family,1998,26753909.3815659,24417510.5407058
0.521096,13000000,27007143,The Big Hit,Kirk Wong,91,Action|Adventure|Comedy|Thriller,1998,17390041.0980178,36127332.8238497
0.505324,0,0,Pleasantville,Gary Ross,124,Fantasy|Drama|Comedy,1998,0.0,0.0
0.497373,28000000,14051384,Blues Brothers 2000,John Landis,123,Music|Action|Comedy|Crime,1998,37455473.134192295,18796472.7110793
0.496059,25000000,21567853,He Got Game,Spike Lee,136,Drama,1998,33442386.7269574,28851219.235846806
0.492559,70000000,19870567,Hard Rain,Mikael Salomon,97,Thriller,1998,93638682.83548091,26580767.4439167
0.488243,70000000,56702901,A Civil Action,Steven Zaillian,115,Drama,1998,93638682.83548091,75851213.7512953
0.4788560000000001,0,0,Rudolph the Red-Nosed Reindeer: The Movie,William R. Kowalchuk Jr.,83,Family|Animation,1998,0.0,0.0
0.47743,0,0,Gia,Michael Cristofer,120,Drama|Romance,1998,0.0,0.0
0.477036,3000000,2807390,Happiness,Todd Solondz,139,Comedy|Drama,1998,4013086.40723489,3755432.88293572
0.469693,30000000,19204929,The Replacement Killers,Antoine Fuqua,87,Drama|Action|Crime|Thriller,1998,40130864.0723489,25690346.5072704
0.467778,50000000,0,Desperate Measures,Barbet Schroeder,100,Action|Drama|Thriller,1998,66884773.4539149,0.0
0.4626770000000001,0,1053788,Velvet Goldmine,Todd Haynes,119,Drama|Music,1998,0.0,1409647.43296908
0.460139,0,299200,SLC Punk,James Merendino,97,Comedy|Drama|Music,1998,0.0,400238.48434822704
0.458427,0,0,Hilary and Jackie,Anand Tucker,121,Music|Drama,1998,0.0,0.0
0.455743,20000000,0,Legionnaire,Peter MacDonald,98,Adventure|Drama|Action|History|Thriller,1998,26753909.3815659,0.0
0.445,0,0,Black Dog,Kevin Hooks,88,Action|Adventure|Thriller,1998,0.0,0.0
0.435855,0,0,The Swan Princess: The Mystery of the Enchanted Kingdom,Richard Rich,71,Fantasy|Animation|Family,1998,0.0,0.0
0.433845,15000000,40283321,The Faculty,Robert Rodriguez,104,Horror|Mystery|Science Fiction,1998,20065432.0361744,53886815.9811267
0.423925,20000000,3970078,Playing by Heart,Willard Carroll,121,Comedy|Drama|Romance,1998,26753909.3815659,5310755.35248743
0.420915,0,0,The Mighty,Peter Chelsom,100,Comedy|Drama,1998,0.0,0.0
0.419482,0,0,Celebrity,Woody Allen,113,Drama|Comedy,1998,0.0,0.0
0.41932,0,0,The Prophecy II,Greg Spence,87,Horror|Thriller,1998,0.0,0.0
0.299293,0,7027290,BASEketball,David Zucker,103,Comedy,1998,0.0,9400373.99289924
0.41266,0,0,Thursday,Skip Woods,84,Drama|Action|Crime|Thriller,1998,0.0,0.0
0.404482,60000000,0,Holy Man,Stephen Herek,114,Drama|Comedy,1998,80261728.1446979,0.0
0.400944,0,0,Merlin,Steve Barron,182,Adventure|Drama|Fantasy,1998,0.0,0.0
0.399489,650000,0,Phantasm IV: Oblivion,Don Coscarelli,90,Horror|Science Fiction,1998,869502.054900894,0.0
0.398891,0,0,Batman & Mr. Freeze: SubZero,Boyd Kirkland,70,Action|Animation|Crime,1998,0.0,0.0
0.396129,10000000,25605015,Can't Hardly Wait,Harry Elfont|Deborah Kaplan,100,Comedy|Drama|Romance,1998,13376954.6907829,34251712.5511819
0.388858,17000000,55041738,Halloween: H20,Steve Miner,86,Horror|Thriller,1998,22740822.974331,73629083.5327948
0.38868,60000000,37141130,Psycho,Gus Van Sant,105,Horror|Mystery|Thriller,1998,80261728.1446979,49683521.3174481
0.678149,0,0,Croupier,Mike Hodges,94,Drama|Thriller,1998,0.0,0.0
0.383831,10000000,0,Savior,Predrag AntonijeviÄ‡,99,Drama,1998,13376954.6907829,0.0
0.383321,45000000,11203026,Deep Rising,Stephen Sommers,106,Adventure|Action|Horror|Science Fiction,1998,60196296.1085234,14986237.1201663
0.375143,18000000,9495408,The Red Violin,FranÃ§ois Girard,131,Drama|Thriller|Mystery|Music|Romance,1998,24078518.4434093,12701964.2586498
0.375026,0,0,A Simple Plan,Sam Raimi,121,Thriller,1998,0.0,0.0
0.366598,30000000,9898412,Very Bad Things,Peter Berg,100,Comedy|Crime|Thriller,1998,40130864.0723489,13241060.8834702
0.577579,75000000,14567883,Soldier,Paul W.S. Anderson,99,Action|War|Science Fiction,1998,100327160.180872,19487391.0831627
0.35347399999999896,25000000,0,The Patriot,Dean Semler,90,Action|Thriller,1998,33442386.7269574,0.0
0.349511,5000000,5879254,The Opposite of Sex,Don Roos,105,Comedy|Drama,1998,6688477.34539149,7864651.43736047
0.344091,0,1929168,High Art,Lisa Cholodenko,101,Drama|Romance,1998,0.0,2580639.29269084
0.338845,0,0,Dangerous Beauty,Marshall Herskovitz,111,Drama|Romance,1998,0.0,0.0
0.331874,0,0,Casper Meets Wendy,Sean McNamara,90,Family|Comedy|Adventure,1998,0.0,0.0
0.33113000000000004,0,0,Another Day in Paradise,Larry Clark,101,Thriller|Crime|Drama,1998,0.0,0.0
0.328442,0,0,Palmetto,Volker SchlÃ¶ndorff,114,Mystery|Thriller|Drama|Romance|Crime,1998,0.0,0.0
0.3282719999999989,0,0,An American Tail: The Treasure of Manhattan Island,Larry Latham,96,Adventure|Animation,1998,0.0,0.0
0.315454,0,0,Dead Man on Campus,Alan Cohn,96,Comedy,1998,0.0,0.0
0.455013,0,0,Creature,Stuart Gillard,176,Horror|Science Fiction|Thriller,1998,0.0,0.0
0.30829,0,3572443,Major League: Back to the Minors,John Warren,107,Comedy,1998,0.0,4778840.81464048
0.305742,30000000,29202884,Bulworth,Warren Beatty,108,Comedy|Drama,1998,40130864.0723489,39064565.6108191
0.301614,0,100491683,The Rugrats Movie,Norton Virgien|Igor Kovalyov,79,Animation|Family,1998,0.0,134427269.029152
0.360079,0,0,The Gingerbread Man,Robert Altman,114,Thriller,1998,0.0,0.0
0.293252,0,0,Madeline,Daisy von Scherler Mayer,89,Comedy|Drama|Family,1998,0.0,0.0
0.291322,0,0,Scooby-Doo on Zombie Island,Hiroshi Aoyama|Kazumi Fukushima|Jim Stenstrum,77,Animation|Comedy|Family|Mystery,1998,0.0,0.0
0.289515,0,15,Dance With Me,Randa Haines,126,Drama|Romance|Music,1998,0.0,20.065432036174396
0.288098,0,0,My Name Is Joe,Ken Loach,105,Drama|Romance,1998,0.0,0.0
0.27660100000000004,0,0,Sat sau ji wong,Wei Tung,103,Action|Comedy,1998,0.0,0.0
0.276165,0,13035599,Senseless,Penelope Spheeris,93,Comedy|Romance,1998,0.0,17437661.7190216
0.266021,0,0,Hush,Johathan Darby,95,Drama|Thriller,1998,0.0,0.0
0.263935,1500000,2375097,Buffalo '66,Vincent Gallo,110,Romance|Comedy|Crime|Drama,1998,2006543.20361744,3177156.49552146
0.262171,8000000,17460020,Half Baked,Tamra Davis,82,Comedy|Crime,1998,10701563.7526263,23356189.6440164
0.258956,0,0,The Wisdom of Crocodiles,Po-Chih Leong,98,Drama|Fantasy|Horror,1998,0.0,0.0
0.2515,0,0,Permanent Midnight,David Veloz,88,Drama|Romance,1998,0.0,0.0
0.189141,10000000,6451628,Gods and Monsters,Bill Condon,105,Drama,1998,13376954.6907829,8630313.54377869
0.245817,25000000,777423,Without Limits,Robert Towne,117,Drama,1998,33442386.7269574,1039955.22465725
0.245625,0,0,Love Is the Devil: Study for a Portrait of Francis Bacon,John Maybury,90,TV Movie|Drama,1998,0.0,0.0
0.240661,10000000,19000000,Jane Austen's Mafia!,Jim Abrahams,84,Comedy|Crime,1998,13376954.6907829,25416213.9124876
0.236078,0,10224116,Air Bud: Golden Receiver,Richard Martin,90,Comedy|Family,1998,0.0,13676753.6485309
0.235951,5000000,1980338,Zero Effect,Jake Kasdan,116,Comedy|Crime|Mystery|Thriller,1998,6688477.34539149,2649089.16984358
0.233097,0,0,Halloweentown,Duwayne Dunham,81,Adventure|Comedy|Family|Fantasy|Horror,1998,0.0,0.0
0.231134,0,0,Babylon 5: In the Beginning,Michael Vejar,94,Action|Drama|Science Fiction|Adventure,1998,0.0,0.0
0.23042,0,0,The Second Arrival,Kevin Tenney,101,Action|Adventure|Science Fiction|Thriller,1998,0.0,0.0
0.226558,2000000,124494,Six-String Samurai,Lance Mungia,91,Action|Adventure|Science Fiction,1998,2675390.93815659,166535.05972743302
0.226519,0,0,Belly,Hype Williams,96,Crime|Drama,1998,0.0,0.0
0.225908,0,0,Following,Christopher Nolan,69,Crime|Drama|Thriller,1998,0.0,0.0
0.223472,0,0,Return to Paradise,Joseph Ruben,109,Drama|Thriller|Romance,1998,0.0,0.0
0.222133,0,0,Futuresport,Ernest R. Dickerson,91,Action|Science Fiction,1998,0.0,0.0
0.216774,0,0,Alice Through the Looking Glass,John Henderson,83,Family|Fantasy,1998,0.0,0.0
0.21475300000000005,0,0,Il fantasma dell'opera,Dario Argento,99,Drama|Horror|Romance|Foreign,1998,0.0,0.0
0.214567,1500000,870751,Edge of Seventeen,David Moreton,99,Comedy|Drama|Romance,1998,2006543.20361744,1164799.66739539
0.195375,33000000,0,Knock Off,Tsui Hark,91,Action|Adventure|Thriller,1998,44143950.47958379,0.0
0.212835,0,0,Waking Ned,Kirk Jones,91,Comedy|Romance,1998,0.0,0.0
0.207668,0,76447420,Everest,David Breashears|Stephen Judson|Greg MacGillivray,44,Adventure|Documentary,1998,0.0,102263367.356725
0.209832,0,0,Dirty Work,Bob Saget,82,Comedy,1998,0.0,0.0
0.207296,0,0,Hurlyburly,Anthony Drazan,122,Comedy|Drama,1998,0.0,0.0
0.202889,0,0,Strike!,Sarah Kernochan,97,Comedy,1998,0.0,0.0
0.194358,15000000,10443316,Home Fries,Dean Parisot,93,Drama|Comedy|Romance,1998,20065432.0361744,13969976.4953529
0.182296,0,0,Pecker,John Waters,87,Comedy,1998,0.0,0.0
0.236631,0,0,Dennis the Menace Strikes Again!,Charles T. Kanganis,71,Comedy|Family,1998,0.0,0.0
0.189048,0,0,Letters From a Killer,David Carson,100,Drama|Mystery|Thriller,1998,0.0,0.0
0.188201,1100000,631221,Strangeland,John Pieplow,86,Horror,1998,1471465.01598612,844381.471687073
0.186773,0,0,The Acid House,Paul McGuigan,106,Comedy|Drama,1998,0.0,0.0
0.18358,15000000,46905889,The Object of My Affection,Nicholas Hytner,111,Comedy|Drama|Romance,1998,20065432.0361744,62745795.1883896
0.18093,0,0,Rear Window,Jeff Bleckner,89,Drama|Thriller|TV Movie,1998,0.0,0.0
0.175128,0,0,Tale of the Mummy,Russell Mulcahy,88,Adventure|Fantasy|Horror|Science Fiction,1998,0.0,0.0
0.173959,0,7985929,My Giant,Michael Lehmann,103,Comedy|Drama|Family,1998,0.0,10682741.0396809
0.164434,0,0,Sabrina Goes to Rome,Tibor TakÃ¡cs,100,Comedy,1998,0.0,0.0
0.26504,27000000,76000000,The Newton Boys,Richard Linklater,113,Crime|Action|Drama,1998,36117777.665114,101664855.64995
0.162242,20000000,37672350,How Stella Got Her Groove Back,Kevin Rodney Sullivan,124,Comedy|Drama|Romance,1998,26753909.3815659,50394131.9045318
0.157447,0,0,Still Crazy,Brian Gibson,92,Comedy|Music,1998,0.0,0.0
0.15582100000000002,0,0,The Odd Couple II,Howard Deutch,97,Adventure|Comedy,1998,0.0,0.0
0.640131,0,0,Little Voice,Mark Herman,97,Comedy|Drama,1998,0.0,0.0
0.14891500000000002,0,0,Krippendorf's Tribe,Todd Holland,94,Comedy|Drama|Family,1998,0.0,0.0
0.1461,0,0,Brink!,Greg Beeman,99,Drama,1998,0.0,0.0
0.142692,0,0,Full Tilt Boogie,Sarah Kelly,97,Documentary|Horror,1998,0.0,0.0
0.201869,0,0,Goodnight Mister Tom,Jack Gold,85,Drama|Foreign|History,1998,0.0,0.0
0.197432,0,0,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,75,Comedy,1998,0.0,0.0
0.073521,0,0,Kurt & Courtney,Nick Broomfield,95,Documentary|Music,1998,0.0,0.0
0.135280999999999,1000000,0,Dead Man's Curve,Dan Rosen,91,Drama|Horror|Mystery|Thriller,1998,1337695.46907829,0.0
0.133183,0,0,Almost Heroes,Christopher Guest,90,Action|Adventure|Comedy,1998,0.0,0.0
0.118303,0,0,Get Real,Simon Shore,108,Drama|Romance,1998,0.0,0.0
0.117323,0,0,Clay Pigeons,David Dobkin,104,Comedy|Crime|Drama|Thriller,1998,0.0,0.0
0.117202,5000000,0,Slums of Beverly Hills,Tamara Jenkins,91,Comedy|Drama,1998,6688477.34539149,0.0
0.116073,0,0,Children of the Corn V: Fields of Terror,Ethan Wiley,83,Horror|Thriller,1998,0.0,0.0
0.109197,8000000,0,The Temptations,Allan Arkush,175,Music|Drama,1998,10701563.7526263,0.0
0.108358,0,0,3 Ninjas: High Noon at Mega Mountain,Sean McNamara,93,Action|Comedy|Family,1998,0.0,0.0
0.099566,0,0,The Batman Superman Movie: World's Finest,Toshihiko Masuda,64,Action|Animation,1998,0.0,0.0
0.098541,0,0,Paulie,John Roberts,91,Comedy|Family,1998,0.0,0.0
0.093771,0,0,A Murder of Crows,Rowdy Herrington,102,Action|Crime|Thriller,1998,0.0,0.0
0.088122,0,0,Billboard Dad,Alan Metter,87,Comedy|Family|Romance,1998,0.0,0.0
0.083297,0,0,Moby Dick,Franc Roddam,180,Action|Adventure|Drama|Foreign,1998,0.0,0.0
0.08611100000000001,0,0,New Rose Hotel,Abel Ferrara,93,Mystery|Drama|Science Fiction,1998,0.0,0.0
0.037178,0,0,Last Night,Don McKellar,95,Drama|Science Fiction,1998,0.0,0.0
0.029699,0,0,Ghulam,Vikram Bhatt,162,Crime|Drama|Romance|Foreign,1998,0.0,0.0
4.143585,40000000,211343479,The Little Mermaid,Ron Clements|John Musker,83,Animation|Family,1989,70359397.5617302,371749996.526004
3.536655,48000000,474171806,Indiana Jones and the Last Crusade,Steven Spielberg,127,Adventure|Action,1989,84431277.0740763,834061065.27294
2.719764,16000000,92823546,When Harry Met Sally...,Rob Reiner,96,Comedy|Romance|Drama,1989,28143759.024692103,163275219.40258798
2.640852,35000000,411348924,Batman,Tim Burton,126,Fantasy|Action,1989,61564472.8665139,723556562.0076491
2.566875,40000000,332000000,Back to the Future Part II,Robert Zemeckis,108,Adventure|Comedy|Family|Science Fiction|Action,1989,70359397.5617302,583982999.762361
2.470407,16400000,235860116,Dead Poets Society,Peter Weir,129,Drama,1989,28847353.0003094,414874391.76499504
2.379507,37000000,215394738,Ghostbusters II,Ivan Reitman,108,Fantasy|Action|Comedy|Science Fiction|Family,1989,65082442.7446004,378876100.0911681
2.176623,32000000,156167015,Licence to Kill,John Glen,133,Adventure|Action|Thriller,1989,56287518.04938421,274695427.360342
1.859089,27000000,71320000,National Lampoon's Christmas Vacation,Jeremiah S. Chechik,97,Comedy,1989,47492593.35416789,125450805.852565
1.836091,18000000,26828365,Glory,Edward Zwick,122,War,1989,31661728.9027786,47190689.9741552
1.69108,70000000,90000098,The Abyss,James Cameron,139,Adventure|Action|Thriller|Science Fiction,1989,123128945.733027,158308816.894417
1.510501,25000000,227853986,Lethal Weapon 2,Richard Donner,114,Action|Adventure|Comedy|Crime|Thriller,1989,43974623.47608139,400791729.674973
1.362379,55000000,63408614,Tango & Cash,Andrei Konchalovsky|Albert Magnoli,104,Action|Adventure|Comedy,1989,96744171.64737909,111534797.031607
1.280429,10000000,40485039,Bill & Ted's Excellent Adventure,Stephen Herek,90,Adventure|Comedy|Science Fiction,1989,17589849.390432507,71212573.8575788
1.274285,7500000,296000000,Look Who's Talking,Amy Heckerling,93,Comedy|Romance,1989,13192387.0428244,520659541.956803
1.218498,32000000,222724172,"Honey, I Shrunk the Kids",Joe Johnston,93,Adventure|Comedy|Family|Science Fiction,1989,56287518.04938421,391768464.108879
1.190512,30000000,70200000,Star Trek V: The Final Frontier,William Shatner,107,Science Fiction|Action|Adventure|Thriller,1989,52769548.1712976,123480742.720836
0.94235,1500000,14697005,Kickboxer,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,Action|Thriller,1989,2638477.40856488,25851810.4440434
0.918962,8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,89,Horror|Thriller,1989,14071879.512346,38993809.604304
0.914399,500000,10166459,Cyborg,Albert Pyun,86,Action|Science Fiction,1989,879492.469521628,17882648.2644007
0.8953899999999989,18000000,36602000,The 'Burbs,Joe Dante,101,Comedy|Horror|Thriller,1989,31661728.9027786,64382366.7388612
0.836515,11500000,57469467,Pet Sematary,Mary Lambert,103,Drama|Horror,1989,20228326.7989974,101087926.907843
0.8335239999999989,0,38956288,"The Karate Kid, Part III",John G. Avildsen,112,Family|Adventure,1989,0.0,68523523.8730315
0.737259,18000000,46908987,"See No Evil, Hear No Evil",Arthur Hiller,103,Crime|Comedy,1989,31661728.9027786,82512201.6387759
0.724013,14000000,161001698,Born on the Fourth of July,Oliver Stone,145,Drama|War,1989,24625789.1466055,283199561.94239
0.7200810000000001,15000000,79258538,Uncle Buck,John Hughes,100,Comedy|Drama|Family,1989,26384774.0856488,139414574.63258702
0.670104,0,15704614,Leviathan,George P. Cosmatos,98,Adventure|Horror|Action|Thriller|Science Fiction,1989,0.0,27624179.4994878
0.625627,1200000,0,"Sex, Lies, and Videotape",Steven Soderbergh,100,Drama,1989,2110781.9268519,0.0
0.6026130000000001,11000000,49797148,Major League,David S. Ward,107,Comedy,1989,19348834.3294758,87592433.339308
0.580577999999999,20000000,0,We're No Angels,Neil Jordan,106,Comedy|Crime|Drama,1989,35179698.7808651,0.0
0.573045,6500000,30218387,Weekend at Bernie's,Ted Kotcheff,97,Comedy,1989,11433402.103781097,53153687.6151805
0.5477890000000001,0,126297830,Parenthood,Ron Howard,124,Comedy|Drama|Family,1989,0.0,222155980.80384505
0.547658,18598420,78247647,K-9,Rod Daniel,101,Action|Adventure|Comedy|Crime,1989,32714340.6700008,137636432.588573
0.5443819999999989,22500000,18671317,Casualties of War,Brian De Palma,113,Drama|History|War,1989,39577161.12847321,32842565.3951023
0.531317,0,0,The War of the Roses,Danny DeVito,116,Comedy|Drama|Thriller,1989,0.0,0.0
