popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj,century,profit
2.026651,11000000,1863315,Tracers,Daniel Benmayor,94,Action,2015,10119995.5472019,1714249.04573042,21st,-9136685
2.000338,31000000,104384188,Vacation,John Francis Daley|Jonathan M. Goldstein,99,Adventure,2015,28519987.4512055,96033410.7052992,21st,73384188
1.984529,35000000,95437994,Poltergeist,Gil Kenan,93,Horror,2015,32199985.8320062,87802915.846717,21st,60437994
1.980039,4000000,187112,Maggie,Henry Hobson,95,Horror,2015,3679998.38080071,172142.964257095,21st,-3812888
1.959765,0,2000000,Equals,Drake Doremus,101,Drama,2015,0.0,1839999.19040035,21st,2000000
1.95632,50000000,3324330,Child 44,Daniel Espinosa,137,Crime,2015,45999979.7600089,3058382.2543117995,21st,-46675670
1.926739,5000000,58978653,The Gift,Joel Edgerton,108,Thriller,2015,4599997.97600089,54260336.8854517,21st,53978653
1.904898,50000000,240360392,Daddy's Home,Sean Anders,96,Comedy,2015,45999979.7600089,221131463.342156,21st,190360392
1.876037,0,0,Mythica: The Necromancer,A. Todd Smith,0,Fantasy,2015,0.0,0.0,21st,0
1.872696,10000000,0,Vice,Brian A Miller,96,Thriller,2015,9199995.95200178,0.0,21st,-10000000
1.865007,64000000,97571250,The Little Prince,Mark Osborne,92,Adventure,2015,58879974.0928114,89765510.50317529,21st,33571250
1.841779,0,233755553,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,Adventure,2015,0.0,215055014.135793,21st,233755553
1.82313,11930000,18340000,The Dressmaker,Jocelyn Moorhouse,118,Drama,2015,10975595.1707381,16872792.5759712,21st,6410000
1.758618,8500000,43528634,The DUFF,Ari Sandel,100,Romance,2015,7819996.55920151,40046325.65961671,21st,35028634
1.742286,10000000,52882018,Sinister 2,Ciaran Foy,97,Horror,2015,9199995.95200178,48651435.1533685,21st,42882018
1.73518,30000000,107597242,Paul Blart: Mall Cop 2,Andy Fickman,94,Action,2015,27599987.856005296,98989419.0846556,21st,77597242
1.7247119999999898,0,0,Frozen Fever,Chris Buck|Jennifer Lee,8,Adventure,2015,0.0,0.0,21st,0
1.661789,0,0,High-Rise,Ben Wheatley,119,Action,2015,0.0,0.0,21st,0
1.6510779999999898,4000000,50163103,The Boy Next Door,Rob Cohen,91,Thriller,2015,3679998.38080071,46150034.4539848,21st,46163103
1.646664,0,0,Spooks: The Greater Good,Bharat Nalluri,104,Thriller,2015,0.0,0.0,21st,0
1.532997,30000000,49263404,Entourage,Doug Ellin,104,Comedy,2015,27599987.856005296,45322311.73818279,21st,19263404
1.510096,23000000,79799880,The Wedding Ringer,Jeremy Garelick,101,Comedy,2015,21159990.689604,73415857.2970227,21st,56799880
1.499614,15000000,14860766,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,Comedy,2015,13799993.9280026,13671898.7043645,21st,-139234
1.495112,5000000,98450062,The Visit,M. Night Shyamalan,94,Horror,2015,4599997.97600089,90574017.1874324,21st,93450062
1.48324599999999,53000000,99775678,Black Mass,Scott Cooper,122,Crime,2015,48759978.5456094,91793583.3708233,21st,46775678
1.449072,8900000,50136,Heist,Scott Mann,93,Crime,2015,8187996.39728158,46125.099704956105,21st,-8849864
1.448002,15000000,61548707,Krampus,Michael Dougherty,98,Horror,2015,13799993.9280026,56624785.5250943,21st,46548707
1.443406,20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Drama,2015,18399991.9040035,191900.87556361398,21st,-19791412
1.41239,5000000,54418872,No Escape,John Erick Dowdle,103,Action,2015,4599997.97600089,50065340.2112503,21st,49418872
1.40805,700000,17986781,Dope,Rick Famuyiwa,103,Crime,2015,643999.716640124,16547831.2389542,21st,17286781
1.388251,28000000,28208085,American Ultra,Nima Nourizadeh,96,Comedy,2015,25759988.665604897,25951426.7813722,21st,208085
1.388032,11000000,61619773,Woman in Gold,Simon Curtis,120,Drama,2015,10119995.5472019,56690166.2163268,21st,50619773
1.38032,0,0,The Scorpion King: The Lost Throne,Mike Elliott,105,Action,2015,0.0,0.0,21st,0
1.376605,30000000,105011053,Sisters,Jason Moore,118,Comedy,2015,27599987.856005296,96610126.25154442,21st,75011053
1.360926,12000000,32248241,Project Almanac,Dean Israelite,106,Science Fiction,2015,11039995.1424021,29668368.665917706,21st,20248241
1.360827,0,5189646,Absolutely Anything,Terry Jones,85,Comedy,2015,0.0,4774472.21923222,21st,5189646
1.355822,25000000,72629670,The Transporter Refueled,Camille Delamarre,96,Thriller,2015,22999989.8800044,66819266.9995225,21st,47629670
1.345982,55000000,74679822,Crimson Peak,Guillermo del Toro,119,Mystery,2015,50599977.7360098,68705406.0096213,21st,19679822
1.342839,0,0,Everly,Joe Lynch,90,Thriller,2015,0.0,0.0,21st,0
1.338481,14800000,122413057,Magic Mike XXL,Gregory Jacobs,115,Comedy,2015,13615994.0089626,112619962.887216,21st,107613057
1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,Horror,2015,9199995.95200178,71851557.1453148,21st,68099553
1.329702,0,229094,Slow West,John Maclean,84,Romance,2015,0.0,210766.3872627889,21st,229094
1.316239,15000000,8235661,Trumbo,Jay Roach,124,Drama,2015,13799993.9280026,7576804.78620589,21st,-6764339
1.315266,19500000,32189727,Secret in Their Eyes,Billy Ray,111,Crime,2015,17939992.1064034,29614535.8096042,21st,12689727
1.29314,0,2500431,Mistress America,Noah Baumbach,84,Comedy,2015,0.0,2300395.50782597,21st,2500431
1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Family,2015,68079970.0448131,286666383.306791,21st,237594032
1.284541,0,4719695,True Story,Rupert Goold,100,Crime,2015,0.0,4342117.4894683,21st,4719695
1.278928,20000000,43967255,Max,Boaz Yakin,111,Adventure,2015,18399991.9040035,40449856.802063,21st,23967255
1.25358,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Family,2015,0.0,54923975.83345061,21st,59700000
1.251681,11000000,0,Louder Than Bombs,Joachim Trier,109,Drama,2015,10119995.5472019,0.0,21st,-11000000
1.245224,0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,Comedy,2015,0.0,1566237.67085542,21st,1702433
1.225325,40000000,10664749,The Gunman,Pierre Morel,115,Action,2015,36799983.80800711,9811564.7629115,21st,-29335251
1.191138,1000000,62882090,Unfriended,Levan Gabriadze,82,Horror,2015,919999.595200178,57851497.3453411,21st,61882090
1.178831,35000000,51680201,Hot Pursuit,Anne Fletcher,87,Action,2015,32199985.8320062,47545763.9998638,21st,16680201
1.164724,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,97,Drama,2015,9199995.95200178,95959500.6978197,21st,94303851
1.161812,0,118483,Z for Zachariah,Craig Zobel,97,Drama,2015,0.0,109004.312038102,21st,118483
1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Colin Teague,97,Action,2015,0.0,0.0,21st,0
1.142518,6000000,41387687,The Lady in the Van,Nicholas Hytner,104,Comedy,2015,5519997.57120106,38076655.2862716,21st,35387687
1.138395,40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Drama,2015,36799983.80800711,31489100.3047958,21st,-5772702
1.128081,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,98,Adventure,2015,0.0,0.0,21st,0
1.125239,8000000,3759286,Anomalisa,Duke Johnson|Charlie Kaufman,90,Animation,2015,7359996.76160142,3458541.59824169,21st,-4240714
1.073349,1800000,0,Bone Tomahawk,S. Craig Zahler,132,Horror,2015,1655999.27136032,0.0,21st,-1800000
1.065888,0,17671101,Regression,Alejandro AmenÃ¡bar,106,Horror,2015,0.0,16257405.7667414,21st,17671101
1.063055,0,0,Pawn Sacrifice,Edward Zwick,114,Drama,2015,0.0,0.0,21st,0
1.046518,0,11472454,The Man Who Knew Infinity,Matt Brown,108,Drama,2015,0.0,10554653.0359526,21st,11472454
1.041922,20000000,0,Momentum,Stephen S. Campanelli,96,Thriller,2015,18399991.9040035,0.0,21st,-20000000
1.03839,2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Drama,2015,1839999.19040035,1358841.24210985,21st,-522998
1.036825,0,0,Pay the Ghost,Uli Edel,94,Horror,2015,0.0,0.0,21st,0
1.02762,0,0,The Voices,Marjane Satrapi,101,Horror,2015,0.0,0.0,21st,0
1.021441,0,3643591,Last Knights,Kazuaki Kiriya,115,Action,2015,0.0,3352102.24507501,21st,3643591
1.008474,12000000,0,Il racconto dei racconti,Matteo Garrone,125,Romance,2015,11039995.1424021,0.0,21st,-12000000
1.007054,11000000,27391084,Irrational Man,Woody Allen,95,Mystery,2015,10119995.5472019,25199786.192094,21st,16391084
0.973316,15000000,0,Queen of the Desert,Werner Herzog,128,Drama,2015,13799993.9280026,0.0,21st,-15000000
0.956096,18000000,41325328,Ricki and the Flash,Jonathan Demme,100,Comedy,2015,16559992.7136032,38019285.0315145,21st,23325328
0.953647,0,0,Miss You Already,Catherine Hardwicke,112,Comedy,2015,0.0,0.0,21st,0
0.953046,630019,0,Kung Fury,David Sandberg,31,Action,2015,579617.224968421,0.0,21st,-630019
0.950793,12000000,60273173,The Perfect Guy,David M. Rosenthal,100,Drama,2015,11039995.1424021,55451294.7614303,21st,48273173
0.938432,0,1936524,A Bigger Splash,Luca Guadagnino,120,Crime,2015,0.0,1781601.29609542,21st,1936524
0.93762,10000000,7587485,While We're Young,Noah Baumbach,97,Drama,2015,9199995.95200178,6980483.12858742,21st,-2412515
0.927339,40000000,106511453,Get Hard,Etan Cohen,100,Comedy,2015,36799983.80800711,97990493.6441828,21st,66511453
0.91704,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Drama,2015,0.0,0.0,21st,0
0.913085,60000000,0,The Ridiculous 6,Frank Coraci,119,Comedy,2015,55199975.71201059,0.0,21st,-60000000
0.90686,0,0,Kill Me Three Times,Kriv Stenders,90,Comedy,2015,0.0,0.0,21st,0
0.906036,25000000,24902723,The 33,Patricia Riggen,120,History,2015,22999989.8800044,22910495.07938211,21st,-97277
0.898295999999999,14000000,16002420,Suffragette,Sarah Gavron,106,Drama,2015,12879994.3328024,14722219.9222232,21st,2002420
0.8944770000000001,0,0,45 Years,Andrew Haigh,95,Drama,2015,0.0,0.0,21st,0
0.880937999999999,6000000,11122090,We Are Your Friends,Max Joseph,96,Drama,2015,5519997.57120106,10232318.2977799,21st,5122090
0.880268,0,6075,Barely Lethal,Kyle Newman,96,Adventure,2015,0.0,5588.997540841079,21st,6075
0.874641,0,13192457,Macbeth,Justin Kurzel,113,History,2015,0.0,12137055.0996957,21st,13192457
0.872149,0,16775,Extraction,Steven C. Miller,83,Action,2015,0.0,15432.9932094829,21st,16775
0.8611790000000001,0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Comedy,2015,0.0,0.0,21st,0
0.848748,0,0,Descendants,Kenny Ortega,112,Music,2015,0.0,0.0,21st,0
0.843174,0,0,Tumbledown,Sean Mewshaw,105,Music,2015,0.0,0.0,21st,0
0.842202,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Romance,2015,0.0,27811566.6029106,21st,30229977
0.8369409999999989,0,3002884,The End of the Tour,James Ponsoldt,106,Drama,2015,0.0,2762652.06443309,21st,3002884
0.8324870000000001,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Drama,2015,9199995.95200178,79099969.91601321,21st,75978266
0.829111,20000000,6420319,Little Boy,Alejandro Monteverde,106,Comedy,2015,18399991.9040035,5906690.88105601,21st,-13579681
0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Action,2015,0.0,0.0,21st,0
0.820691,0,1986615,Remember,Atom Egoyan,94,Drama,2015,0.0,1827684.9958186,21st,1986615
0.814206,37000000,26250020,Aloha,Cameron Crowe,105,Adventure,2015,34039985.0224065,24150007.7739965,21st,-10749980
0.813893,26000000,0,Accidental Love,David O. Russell|Stephen Greene,100,Romance,2015,23919989.4752046,0.0,21st,-26000000
0.810667,0,0,Halo: The Fall of Reach,Ian Kirby,67,Action,2015,0.0,0.0,21st,0
0.795762,28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Drama,2015,25759988.665604897,6442077.28548599,21st,-20997739
0.792471,0,0,Into the Forest,Patricia Rozema,101,Drama,2015,0.0,0.0,21st,0
0.7879689999999989,0,231737,The Invitation,Karyn Kusama,100,Thriller,2015,0.0,213197.946192903,21st,231737
0.781809,0,0,The Benefactor,Andrew Renzi,90,Drama,2015,0.0,0.0,21st,0
0.7739090000000001,0,0,Open Season: Scared Silly,David Feiss,85,Animation,2015,0.0,0.0,21st,0
0.77107,0,134552,Cop Car,Jon Watts,86,Thriller,2015,0.0,123787.785533374,21st,134552
0.768138,0,0,Mojave,William Monahan,93,Thriller,2015,0.0,0.0,21st,0
0.758133,0,3214116,Sleeping with Other People,Leslye Headland,100,Comedy,2015,0.0,2956985.41892641,21st,3214116
0.747541,11000000,0,Forsaken,Jon Cassar,90,Western,2015,10119995.5472019,0.0,21st,-11000000
0.738404,0,8413144,Amy,Asif Kapadia,128,Documentary,2015,0.0,7740089.0743608,21st,8413144
0.7299,0,0,Madame Bovary,Sophie Barthes,118,Drama,2015,0.0,0.0,21st,0
0.719407,0,0,The Hallow,Corin Hardy,97,Fantasy,2015,0.0,0.0,21st,0
0.7141310000000001,0,0,Barbie in Princess Power,Zeke Norton,74,Family,2015,0.0,0.0,21st,0
0.7073550000000001,0,0,Howl,Paul Hyett,89,Horror,2015,0.0,0.0,21st,0
0.706023,7000000,573335,Freeheld,Peter Sollett,103,Romance,2015,6439997.16640124,527467.967914094,21st,-6426665
0.7013699999999989,0,0,Man Up,Ben Palmer,88,Romance,2015,0.0,0.0,21st,0
0.699932,3000000,695269,Love,Gaspar NoÃ©,134,Drama,2015,2759998.78560053,639647.198555232,21st,-2304731
0.69957,9600000,2541554,Truth,James Vanderbilt,121,Drama,2015,8831996.11392171,2338228.65117939,21st,-7058446
0.696184,0,0,Return to Sender,Fouad Mikati,95,Thriller,2015,0.0,0.0,21st,0
0.690479,10000000,10835752,Danny Collins,Dan Fogelman,107,Comedy,2015,9199995.95200178,9968887.45368952,21st,835752
0.6895789999999989,15000000,3020664,Rock the Kasbah,Barry Levinson,100,Comedy,2015,13799993.9280026,2779009.65723575,21st,-11979336
0.689571,2240000,0,Fathers and Daughters,Gabriele Muccino,116,Drama,2015,2060799.09324839,0.0,21st,-2240000
0.6737920000000001,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,95,Comedy,2015,919999.595200178,13289393.2326669,21st,13444999
0.669351,13000000,1784763,The Vatican Tapes,Mark Neveldine,91,Thriller,2015,11959994.7376023,1641981.23752825,21st,-11215237
0.661471,8000000,1411927,99 Homes,Ramin Bahrani,112,Drama,2015,7359996.76160142,1298972.2684522,21st,-6588073
0.6611630000000001,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,93,Comedy,2015,12879994.3328024,11329473.9350314,21st,-1685349
0.654335,0,0,Knight of Cups,Terrence Malick,118,Romance,2015,0.0,0.0,21st,0
0.654046,4000000,143101,Manglehorn,David Gordon Green,97,Drama,2015,3679998.38080071,131652.86207274,21st,-3856899
0.649628,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,108,Drama,2015,0.0,0.0,21st,0
0.644786,0,0,400 Days,Matt Osterman,91,Mystery,2015,0.0,0.0,21st,0
0.640151,0,0,Lava,James Ford Murphy,7,Animation,2015,0.0,0.0,21st,0
0.638556999999999,0,0,Air,Christian Cantamessa,94,Thriller,2015,0.0,0.0,21st,0
0.633608,0,0,Riot,John Lyde,88,Action,2015,0.0,0.0,21st,0
0.629560999999999,0,0,Septembers of Shiraz,Wayne Blair,110,Drama,2015,0.0,0.0,21st,0
0.607124,0,8034,Every Thing Will Be Fine,Wim Wenders,118,Drama,2015,0.0,7391.27674783823,21st,8034
0.606113,0,0,Extinction,Miguel Ãngel Vivas,110,Drama,2015,0.0,0.0,21st,0
0.604928,0,0,The Childhood of a Leader,Brady Corbet,116,Mystery,2015,0.0,0.0,21st,0
0.602165,8000000,35991087,A Walk in the Woods,Ken Kwapis,104,Drama,2015,7359996.76160142,33111785.4708143,21st,27991087
0.599751,0,0,Clown,Jon Watts,100,Horror,2015,0.0,0.0,21st,0
0.599655,3300000,64110728,The Lazarus Effect,David Gelb,83,Thriller,2015,3035998.66416058,58981843.80798871,21st,60810728
0.589472,0,0,Batman vs. Robin,Jay Oliva,72,Action,2015,0.0,0.0,21st,0
0.586735,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,91,Thriller,2015,7359996.76160142,0.0,21st,-8000000
0.584363,0,0,Racing Extinction,Louie Psihoyos,90,Adventure,2015,0.0,0.0,21st,0
0.577814,35000000,14431253,Unfinished Business,Ken Scott,90,Comedy,2015,32199985.8320062,13276746.9182313,21st,-20568747
0.570743999999999,2000000,45431,Lost River,Ryan Gosling,95,Fantasy,2015,1839999.19040035,41796.5016095392,21st,-1954569
0.569443,0,0,Cobain: Montage of Heck,Brett Morgen,132,Music,2015,0.0,0.0,21st,0
0.561032,0,0,Hyena Road,Paul Gross,120,War,2015,0.0,0.0,21st,0
0.560743999999999,7000000,0,Criminal Activities,Jackie Earle Haley,94,Thriller,2015,6439997.16640124,0.0,21st,-7000000
0.560423,12000000,0,Life,Anton Corbijn,112,Drama,2015,11039995.1424021,0.0,21st,-12000000
0.553238,0,45710059,"McFarland, USA",Niki Caro,128,Drama,2015,0.0,42053235.77657621,21st,45710059
0.5485869999999989,0,0,Backtrack,Michael Petroni,90,Horror,2015,0.0,0.0,21st,0
0.5478270000000001,0,0,X+Y,Morgan Matthews,111,Drama,2015,0.0,0.0,21st,0
0.546458,3000000,0,Home Sweet Hell,Anthony Burns,98,Drama,2015,2759998.78560053,0.0,21st,-3000000
0.542568,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Animation,2015,5519997.57120106,0.0,21st,-6000000
0.5327,0,0,The Unspoken,Sheldon Wilson,90,Thriller,2015,0.0,0.0,21st,0
0.532239,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,84,Documentary,2015,0.0,0.0,21st,0
0.532205,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,87,Horror,2015,91999.95952001779,39251239.9294544,21st,42564410
0.52985,0,0,Dirty Weekend,Neil LaBute,93,Drama,2015,0.0,0.0,21st,0
0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,91,Horror,2015,0.0,0.0,21st,0
0.526642,0,0,Experimenter,Michael Almereyda,97,History,2015,0.0,0.0,21st,0
0.524315,10000000,3334927,By the Sea,Angelina Jolie,122,Drama,2015,9199995.95200178,3068131.49002214,21st,-6665073
0.52025,0,0,Woodlawn,Andrew Erwin|Jon Erwin,123,Drama,2015,0.0,0.0,21st,0
0.516954,0,0,The Hollow,Sheldon Wilson,90,Horror,2015,0.0,0.0,21st,0
0.515401,0,0,Visions,Kevin Greutert,80,Thriller,2015,0.0,0.0,21st,0
0.514735,0,1236094,Beyond the Mask,Chad Burns,103,Action,2015,0.0,1137205.97962936,21st,1236094
0.513386,0,0,I Am Here,Anders Morgenthaler,97,Drama,2015,0.0,0.0,21st,0
0.50732,0,0,Wild Horses,Robert Duvall,100,Crime,2015,0.0,0.0,21st,0
0.5048279999999989,0,0,Pressure,Ron Scalpello,91,Drama,2015,0.0,0.0,21st,0
0.5024890000000001,0,0,Hidden,Ross Duffer|Matt Duffer,83,Thriller,2015,0.0,0.0,21st,0
0.497265,0,157768,Hell & Back,Tom Gianas|Ross Shuman,86,Fantasy,2015,0.0,145146.496135541,21st,157768
0.486351,21000000,0,Robot Overlords,Jon Wright,90,Adventure,2015,19319991.4992037,0.0,21st,-21000000
0.482422,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,90,Action,2015,0.0,0.0,21st,0
0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Action,2015,0.0,0.0,21st,0
0.476341,0,0,Crown for Christmas,Alex Zamm,84,TV Movie,2015,0.0,0.0,21st,0
0.475473,0,0,Spare Parts,Sean McNamara,83,Action,2015,0.0,0.0,21st,0
0.474788,0,0,The World Made Straight,David Burris,119,Drama,2015,0.0,0.0,21st,0
0.4746260000000001,0,0,Last Shift,Anthony DiBlasi,88,Horror,2015,0.0,0.0,21st,0
0.473344,0,0,Frankenstein,Bernard Rose,89,Horror,2015,0.0,0.0,21st,0
0.471393,0,0,Cartel Land,Matthew Heineman,100,Drama,2015,0.0,0.0,21st,0
0.471091,20000000,0,Superfast!,Jason Friedberg|Aaron Seltzer,99,Comedy,2015,18399991.9040035,0.0,21st,-20000000
0.470991,0,0,Moonwalkers,Antoine Bardou-Jacquet,107,Comedy,2015,0.0,0.0,21st,0
0.470124,0,0,Chi-Raq,Spike Lee,127,Music,2015,0.0,0.0,21st,0
0.467556,5300000,0,Bad Asses on the Bayou,Craig Moss,85,Comedy,2015,4875997.85456094,0.0,21st,-5300000
0.465707,0,13603453,Strange Magic,Gary Rydstrom,99,Music,2015,0.0,12515171.2533246,21st,13603453
0.46209,9000000,21571189,Black or White,Mike Binder,121,Drama,2015,8279996.356801597,19845485.147986494,21st,12571189
0.459597,0,0,Dead Rising,Zach Lipovsky,118,Horror,2015,0.0,0.0,21st,0
0.454151,0,0,Deathgasm,Jason Lei Howden,86,Comedy,2015,0.0,0.0,21st,0
0.452939,0,0,Justice League: Gods and Monsters,Sam Liu,76,Action,2015,0.0,0.0,21st,0
0.4508720000000001,13000000,1646788,I Saw the Light,Marc Abraham,123,Drama,2015,11959994.7376023,1515044.29338051,21st,-11353212
0.4501600000000001,0,316472,Good Kill,Andrew Niccol,104,Action,2015,0.0,291154.11189219,21st,316472
0.444265,0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Fantasy,2015,0.0,0.0,21st,0
0.444193,0,0,Star Trek: Renegades,Tim Russ,88,Action,2015,0.0,0.0,21st,0
0.443525,0,0,The Boy,Craig Macneill,110,Thriller,2015,0.0,0.0,21st,0
0.442835,0,0,Riley's First Date?,Josh Cooley,5,Animation,2015,0.0,0.0,21st,0
0.4424270000000001,0,3286448,The Program,Stephen Frears,103,Drama,2015,0.0,3023530.82964643,21st,3286448
0.442067,0,0,Lila & Eve,Charles Stone III,94,Thriller,2015,0.0,0.0,21st,0
0.441882,0,0,The Final Girls,Todd Strauss-Schulson,91,Horror,2015,0.0,0.0,21st,0
0.441402,0,0,He Never Died,Jason Krawczyk,99,Thriller,2015,0.0,0.0,21st,0
0.4395979999999989,0,0,A Very Murray Christmas,Sofia Coppola,56,Comedy,2015,0.0,0.0,21st,0
0.438409,0,0,Kill Your Friends,Owen Harris,100,Thriller,2015,0.0,0.0,21st,0
0.437088,0,0,Battle For SkyArk,Simon Hung,88,Family,2015,0.0,0.0,21st,0
0.435582,5000000,2333684,Jem and the Holograms,Jon M. Chu,119,Drama,2015,4599997.97600089,2146988.33532513,21st,-2666316
0.4330729999999989,0,0,The Adderall Diaries,Pamela Romanowsky,105,Thriller,2015,0.0,0.0,21st,0
0.429892,10000000,0,Grizzly,David Hackl,94,Action,2015,9199995.95200178,0.0,21st,-10000000
0.427116,0,0,Where to Invade Next,Michael Moore,120,Documentary,2015,0.0,0.0,21st,0
0.424813,6000000,90777,Beasts of No Nation,Cary Fukunaga,137,Drama,2015,5519997.57120106,83514.8032534865,21st,-5909223
0.423161,0,0,A Christmas Horror Story,Grant Harvey|Steven Hoban|Brett Sullivan,99,Horror,2015,0.0,0.0,21st,0
0.42179,0,0,Sunset Song,Terence Davies,135,Drama,2015,0.0,0.0,21st,0
0.429756,0,4505,Synchronicity,Jacob Gentry,101,Thriller,2015,0.0,4144.5981763767995,21st,4505
0.417191,0,0,12 Gifts of Christmas,Peter Sullivan,84,Family,2015,0.0,0.0,21st,0
0.415041,0,0,The Pack,Nick Robertson,90,Thriller,2015,0.0,0.0,21st,0
0.414913,3000000,3387000,Demonic,Will Canon,83,Thriller,2015,2759998.78560053,3116038.628943,21st,387000
0.370258,0,0,The Girl in the Photographs,Nick Simon,95,Crime,2015,0.0,0.0,21st,0
0.4128770000000001,0,0,The Legend of Barney Thomson,Robert Carlyle,96,Thriller,2015,0.0,0.0,21st,0
0.412503,1000000,0,The Duke of Burgundy,Peter Strickland,101,Drama,2015,919999.595200178,0.0,21st,-1000000
0.409698,0,0,88,April Mullen,88,Thriller,2015,0.0,0.0,21st,0
0.405095,0,0,The Girl in the Book,Marya Cohn,86,Drama,2015,0.0,0.0,21st,0
0.404511,0,0,Avengers Grimm,Jeremy M. Inman,90,Fantasy,2015,0.0,0.0,21st,0
0.402236,447524,771317,The D Train,Andrew Mogel|Jarrad Paul,101,Drama,2015,411721.89884236397,709611.327771015,21st,323793
0.250209,0,0,The Lion Guard: Return of the Roar,Howy Parkins,44,Family,2015,0.0,0.0,21st,0
0.399947,0,228136,A Royal Night Out,Julian Jarrold,97,Thriller,2015,0.0,209885.027650587,21st,228136
0.398982,0,0,Parallels,Christopher Leone,83,Science Fiction,2015,0.0,0.0,21st,0
0.396791,0,830129,Born to Be Blue,Robert Budreau,97,Drama,2015,0.0,763718.3439639279,21st,830129
0.394466,1950000,0,The Marine 4: Moving Target,William Kaufman,90,Thriller,2015,1793999.21064034,0.0,21st,-1950000
0.393642,0,0,Tales of Halloween,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,90,Horror,2015,0.0,0.0,21st,0
0.393566,1000000,0,Blunt Force Trauma,Ken Sanzel,92,Adventure,2015,919999.595200178,0.0,21st,-1000000
0.391326,0,0,Operator,Obin Olson|Amariah Olson,88,Thriller,2015,0.0,0.0,21st,0
0.386529,0,0,The Human Centipede 3 (Final Sequence),Tom Six,103,Horror,2015,0.0,0.0,21st,0
0.383406,0,49970,Spring,Aaron Moorhead|Justin Benson,109,Horror,2015,0.0,45972.3797721529,21st,49970
0.383183,0,0,The Intruders,Adam Massey,92,Thriller,2015,0.0,0.0,21st,0
0.382997,0,0,We Are Still Here,Ted Geoghegan,84,Horror,2015,0.0,0.0,21st,0
0.7128899999999989,0,0,Monster High: Haunted,Dan Fraga|William Lau,75,Animation,2015,0.0,0.0,21st,0
0.378836,0,0,3-Headed Shark Attack,Christopher Ray,90,Science Fiction,2015,0.0,0.0,21st,0
0.37668,0,0,Navy Seals vs. Zombies,Stanton Barrett,97,Horror,2015,0.0,0.0,21st,0
0.411416,0,0,Wrecker,Michael Bafaro,83,Thriller,2015,0.0,0.0,21st,0
0.3748530000000001,0,0,The Escort,Will Slocombe,88,Comedy,2015,0.0,0.0,21st,0
0.372889,0,0,Martyrs,Kevin Goetz|Michael Goetz,86,Drama,2015,0.0,0.0,21st,0
0.371145,0,0,Uncanny,Matthew Leutwyler,91,Thriller,2015,0.0,0.0,21st,0
0.370148,0,0,Bad Hair Day,Erik Canuel,90,TV Movie,2015,0.0,0.0,21st,0
0.369529,5000000,0,Area 51,Oren Peli,91,Horror,2015,4599997.97600089,0.0,21st,-5000000
0.369108,0,0,San Andreas Quake,John Baumgartner,90,TV Movie,2015,0.0,0.0,21st,0
0.36817,6000000,0,The Runner,Austin Stark,90,Drama,2015,5519997.57120106,0.0,21st,-6000000
0.367617,0,0,Advantageous,Jennifer Phang,92,Science Fiction,2015,0.0,0.0,21st,0
0.367434,0,0,Partisan,Ariel Kleiman,98,Thriller,2015,0.0,0.0,21st,0
