popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj
0.434672,500000,0,Judas Kiss,J.T. Tepnapa,94,Drama|Science Fiction,2011,484699.021295736,0.0
0.4345060000000001,2500000,3358,Nuit Blanche, FrÃ©dÃ©ric Jardin,98,Action|Comedy|Thriller|Romance,2011,2423495.10647868,3255.23862702216
0.431936,0,0,You May Not Kiss the Bride,Rob Hedden,97,Action|Crime|Comedy|Romance,2011,0.0,0.0
0.43132,10000000,303877,In the Land of Blood and Honey,Angelina Jolie,127,Drama|Romance|War,2011,9693980.42591472,294577.768988568
0.43079,0,0,Phineas and Ferb the Movie: Across the 2nd Dimension,Dan Povenmire|Robert Hughes,78,Animation|Comedy|Family|TV Movie,2011,0.0,0.0
0.429826,4000000,355688,Another Happy Day,Sam Levinson,119,Comedy|Drama,2011,3877592.17036588,344803.250973275
0.424885,0,0,The Caller,Matthew Parkhill,92,Horror|Thriller|Mystery,2011,0.0,0.0
0.42488,0,0,Le Skylab,Julie Delpy,113,Comedy,2011,0.0,0.0
0.423412,6600000,37710610,Jumping the Broom,Salim Akil,112,Comedy,2011,6398027.08110371,36556591.5189304
0.42093,0,0,La Fille du puisatier,Daniel Auteuil,107,Drama|Romance,2011,0.0,0.0
0.420673,0,0,Lemonade Mouth,Patricia Riggen,106,Family,2011,0.0,0.0
0.4192010000000001,2000000,13101672,Silent House,Chris Kentis|Laura Lau,85,Horror|Mystery,2011,1938796.08518294,12700735.1914755
0.418255,0,1188194,Kill the Irishman,Jonathan Hensleigh,106,Action|Crime|Thriller|Drama,2011,0.0,1151832.93781893
0.417574,0,0,Trishna,Michael Winterbottom,117,Drama,2011,0.0,0.0
0.417183,0,0,Too Big to Fail,Curtis Hanson,97,Drama,2011,0.0,0.0
0.415214,7300000,0,Beneath the Darkness,Martin Guigui,96,Thriller,2011,7076605.71091774,0.0
0.414629,8000000,100915,Wuthering Heights,Andrea Arnold,129,Drama|Romance,2011,7755184.34073177,97826.80346811839
0.414037,0,0,The Veteran,Matthew Hope,98,Action|Thriller,2011,0.0,0.0
0.413573,0,15240456,African Cats,Keith Scholey|Alastair Fothergill,89,Documentary|Family|Adventure,2011,0.0,14774068.2146014
0.5245270000000001,125000,3200000,Your Sister's Sister,Lynn Shelton,90,Drama|Comedy,2011,121174.755323934,3102073.73629271
0.411983,5000000,0,Elevator,Stig Svendsen,84,Thriller,2011,4846990.21295736,0.0
0.476179,0,0,Recoil,Terry Miles,94,Action,2011,0.0,0.0
0.410616,20000000,17425000,Monte Carlo,Thomas Bezucha,109,Adventure|Comedy|Romance,2011,19387960.8518294,16891760.8921564
0.410207,10831173,10654385,Win Win,Tom McCarthy,106,Drama|Comedy,2011,10499717.9051696,10328339.9640159
0.409144,0,0,Swamp Shark,Griff Furst,85,Horror|Thriller,2011,0.0,0.0
0.401778,20000000,0,Setup,Mike Gunther,85,Drama|Action|Thriller|Crime,2011,19387960.8518294,0.0
0.400027,0,0,Dark Horse,Todd Solondz,84,Drama,2011,0.0,0.0
0.397279,0,0,Spooky Buddies,Robert Vince,88,Comedy|Family,2011,0.0,0.0
0.396898,20000000,0,The Resident,Antti Jokinen,91,Thriller|Mystery,2011,19387960.8518294,0.0
0.395082,14000000,46495,Margaret,Kenneth Lonergan,149,Drama,2011,13571572.5962806,45072.1619902905
0.388036,0,623528,Blackthorn,Mateo Gil,98,Adventure|Action|Western,2011,0.0,604446.822700975
0.387627,0,0,Horrid Henry: The Movie,Nick Moore,93,Comedy|Family|Adventure,2011,0.0,0.0
0.386031,0,0,Killing Bono,Nick Hamm,114,Comedy|Drama,2011,0.0,0.0
0.385492,0,0,Barbie: Princess Charm School,Zeke Norton,79,Family|Animation|Fantasy,2011,0.0,0.0
0.381174,17000000,3696232,The Double,Michael Brandt,98,Drama|Action|Thriller|Crime|Mystery,2011,16479766.724055,3583120.06576396
0.4200100000000001,0,0,Private Romeo,Alan Brown,99,Drama|Romance,2011,0.0,0.0
0.37824,500000,0,Marvel One-Shot: The Consultant,Leythum,4,Adventure|Fantasy|Science Fiction|Action,2011,484699.021295736,0.0
0.374156,135000,0,The Tunnel,Carlo Ledesma,90,Horror|Thriller|Mystery,2011,130868.73574984801,0.0
0.373356,0,0,What A Man,Matthias SchweighÃ¶fer,95,Comedy|Romance,2011,0.0,0.0
0.372627,930000,30905,L!fe Happens,Kat Coiro,100,Comedy,2011,901540.179610069,29959.2465062894
0.230763,0,144633,Terri,Azazel Jacobs,105,Comedy|Drama,2011,0.0,140206.947094132
0.37054,13000000,114956699,The Iron Lady,Phyllida Lloyd,105,History|Drama,2011,12602174.5536891,111438798.993377
0.370236,0,0,Barbie: A Perfect Christmas,Terry Klassen|Mark Baldo,74,Animation|Family,2011,0.0,0.0
0.368965,0,0,The Day,Douglas Aarniokoski,85,Action|Drama|Horror|Science Fiction,2011,0.0,0.0
0.548602,4000000,1104682,Red State,Kevin Smith,88,Horror|Action|Thriller,2011,3877592.17036588,1070876.56848603
0.653289,500000,0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Leythum,4,Science Fiction|Fantasy,2011,484699.021295736,0.0
0.363036,19100000,5728213,The Devil's Double,Lee Tamahori,109,Drama|Action|Thriller|Crime|War,2011,18515502.6134971,5552918.46974702
0.362217,7000000,0,Twixt,Francis Ford Coppola,84,Horror|Thriller,2011,6785786.2981403,0.0
0.36105,0,122550,God Bless America,Bobcat Goldthwait,104,Drama|Comedy,2011,0.0,118799.730119584
0.357401,1100000,0,Bully,Lee Hirsch,92,Drama|Documentary,2011,1066337.84685061,0.0
0.3554,0,0,Adele - Live at the Royal Albert Hall,Paul Dugdale,99,Music,2011,0.0,0.0
0.35530700000000004,8400000,0,Tactical Force,Adamo P. Cultraro,91,Action|Thriller,2011,8142943.55776836,0.0
0.351823,0,17801,4:44 Last Day on Earth,Abel Ferrara,85,Fantasy|Drama|Thriller|Science Fiction,2011,0.0,17256.2545561708
0.353745,25000000,0,Ironclad,Jonathan English,121,Romance|Adventure|Action|History,2011,24234951.064786807,0.0
0.352084,4000000,253899,The Music Never Stopped,Jim Kohlberg,105,Drama,2011,3877592.17036588,246129.193615932
0.351402,0,0,The Task,Alex Orwell,90,Horror,2011,0.0,0.0
0.351234,1150000,0,Don't Let Him In,Kelly Smith,76,Horror|Thriller|Foreign,2011,1114807.74898019,0.0
0.580585999999999,0,12186625,Friends with Kids,Jennifer Westfeldt,100,Drama|Comedy|Romance,2011,0.0,11813690.4207963
0.34983400000000003,3000000,0,Never Back Down 2: The Beatdown,Michael Jai White,90,Drama|Action,2011,2908194.12777441,0.0
0.348325,0,664747,Forks Over Knives,Lee Fulkerson,90,Documentary,2011,0.0,644404.440618553
0.339565,28000000,10126458,Shark Night,David R. Ellis,91,Horror|Thriller,2011,27143145.1925612,9816568.56358475
0.338543,0,0,Teen Spirit,Gil Junger,81,Drama|Fantasy|Comedy,2011,0.0,0.0
0.337281,0,0,United,James Strong,90,Drama|History,2011,0.0,0.0
0.336381,0,0,Take Me Home,Sam Jaeger,97,Comedy|Romance,2011,0.0,0.0
0.33507600000000004,41000000,0,Largo Winch II,JÃ©rÃ´me Salle,119,Action|Adventure|Thriller,2011,39745319.7462503,0.0
0.567753,3000000,672648,Hobo with a Shotgun,Jason Eisener,86,Action|Comedy|Thriller,2011,2908194.12777441,652063.654553068
0.334274,25000000,53213633,Madea's Big Happy Family,Tyler Perry,106,Comedy|Drama,2011,24234951.064786807,51585191.6693809
0.334152,0,0,The Decoy Bride,Sheree Folkson,89,Drama|Comedy|Romance,2011,0.0,0.0
0.329831,0,0,S.W.A.T.: Firefight,Benny Boom,89,Action|Crime|Thriller,2011,0.0,0.0
0.282795,0,0,Touchback,Don Handfield,118,Drama|Family|Fantasy,2011,0.0,0.0
0.321341,0,0,The Art of Flight,Curt Morgan,80,Adventure|Documentary,2011,0.0,0.0
0.318142,15000000,4627375,Atlas Shrugged Part I,Paul Johansson,97,Drama|Thriller|Science Fiction|Mystery,2011,14540970.638872,4485768.26733671
0.317511,0,3838,The Moth Diaries,Mary Harron,85,Horror,2011,0.0,3720.549687466071
0.316012,0,0,Albatross,Niall MacCormick,90,Drama,2011,0.0,0.0
0.31424,6000000,0,The Reunion,Michael Pavone,96,Drama|Action,2011,5816388.25554883,0.0
0.311488,15000000,0,Faces in the Crowd,Julien Magnat,102,Thriller|Mystery|Crime|Drama,2011,14540970.638872,0.0
0.311289,0,0,Zombie Apocalypse,Nick Lyon,90,Action|Horror|Science Fiction,2011,0.0,0.0
0.309008,0,0,"Guns, Girls and Gambling",Michael Winnick,85,Crime|Thriller,2011,0.0,0.0
0.307661,25000000,11790979,This Must Be the Place,Paolo Sorrentino,118,Drama,2011,24234951.064786807,11430151.9628371
0.30628,0,0,Street Kings 2: Motor City,Chris Fisher,93,Crime|Drama|Thriller,2011,0.0,0.0
0.30324,0,0,Hawaiian Vacation,Gary Rydstrom,6,Adventure|Animation|Comedy|Family|Fantasy,2011,0.0,0.0
0.303053,0,0,Love's Kitchen,James Hacking,86,Drama|Comedy|Romance|Foreign,2011,0.0,0.0
0.30289,0,0,Red Dog,Kriv Stenders,92,Drama|Comedy|Family,2011,0.0,0.0
0.301469,1000000,0,51,Jason Connery,87,Science Fiction|Horror,2011,969398.042591472,0.0
0.301119,0,0,La femme du VÃ¨me,PaweÅ‚ Pawlikowski,85,Thriller|Mystery,2011,0.0,0.0
0.30090100000000003,0,0,Little Birds,Elgin James,94,Drama,2011,0.0,0.0
0.296065,8000000,0,Hidden 3D,Antoine Thomas,96,Horror|Thriller,2011,7755184.34073177,0.0
0.295513,1000000,0,Barely Legal,Jose Montesinos,89,Comedy,2011,969398.042591472,0.0
0.29530100000000004,0,0,The Phantom of the Opera at the Royal Albert Hall,Nick Morris|Laurence Connor,202,Drama|Music|Romance,2011,0.0,0.0
0.407036,0,0,Book of Dragons,Steve Hickner,18,Fantasy|Animation|Action|Comedy,2011,0.0,0.0
0.294433,0,0,Dawn of the Dragonslayer,Anne K. Black,97,Adventure|Fantasy|Action,2011,0.0,0.0
0.293453,0,0,There Be Dragons,Roland JoffÃ©,112,Drama,2011,0.0,0.0
0.292536,0,0,Doomsday Prophecy,Jason Bourque,89,Action|Thriller|Science Fiction,2011,0.0,0.0
0.291525,0,0,The Howling: Reborn,Joe Nimziki,92,Horror,2011,0.0,0.0
0.286905,6965576,0,PrÃ©sumÃ© coupable,Vincent Garenq,102,Drama,2011,6752415.73992213,0.0
0.286708,0,0,Emergo,Carles Torrens,80,Horror|Thriller,2011,0.0,0.0
0.285109,10000000,0,Arena,Jonah Loop,94,Action|Thriller|Science Fiction,2011,9693980.42591472,0.0
0.283696,8000000,5634828,Albert Nobbs,Rodrigo GarcÃ­a,113,Drama,2011,7755184.34073177,5462391.23353962
0.282136,0,0,TT3D: Closer to the Edge,Richard De Aragues,104,Documentary,2011,0.0,0.0
0.292417,17000000,0,The Big Bang,Tony Krantz,101,Action|Mystery|Thriller,2011,16479766.724055,0.0
0.28038,0,957240,Texas Killing Fields,Ami Canaan Mann,105,Drama|Thriller|Crime|Mystery,2011,0.0,927946.5822902608
0.280206,0,5576725,In Darkness,Agnieszka Holland,145,Drama|War,2011,0.0,5406066.29907092
0.279647,0,0,Baciato dalla fortuna,Paolo Costella,100,Comedy,2011,0.0,0.0
0.279592,0,0,Wild Bill,Dexter Fletcher,98,Drama,2011,0.0,0.0
0.276399,1000000,0,"Cougars, Inc.",K. Asher Levin,81,Comedy|Drama,2011,969398.042591472,0.0
0.275946,25000000,0,Cat Run,John Stockwell,102,Action|Comedy|Thriller,2011,24234951.064786807,0.0
0.273555,1000000,0,Girl Walks Into a Bar,Sebastian Gutierrez,80,Comedy,2011,969398.042591472,0.0
0.273056,0,0,DC Showcase: Catwoman,Lauren Montgomery,15,Action|Adventure|Animation|Science Fiction,2011,0.0,0.0
0.269272,0,0,One Life,Michael Gunton|Martha Holmes,85,Family|Documentary,2011,0.0,0.0
0.268708,0,0,Monster Brawl,Jesse T. Cook,89,Comedy|Horror,2011,0.0,0.0
0.430731,100000,0,Assassin's Creed: Embers,Laurent Bernier,21,Animation,2011,96939.8042591472,0.0
0.317931,0,0,All Things Fall Apart,Mario Van Peebles,106,Drama,2011,0.0,0.0
0.26429400000000003,0,1406224,The Art of Getting By,Gavin Wiesen,83,Drama|Romance,2011,0.0,1363190.79304515
0.263908,134005,1332231,Snow Flower and the Secret Fan,Wayne Wang,104,History|Drama,2011,129904.18469747,1291462.12367967
0.263732,0,0,I Melt with You,Mark Pellington,129,Drama|Thriller,2011,0.0,0.0
0.262994,0,0,A Christmas Kiss,John Stimpson,96,Family|TV Movie|Romance,2011,0.0,0.0
0.262882,70000,0,Absentia,Mike Flanagan,92,Mystery|Horror|Thriller,2011,67857.862981403,0.0
0.107454,0,0,Lady Gaga - Presents The Monster Ball Tour at Madison Square Garden,Laurieann Gibson,117,Music,2011,0.0,0.0
0.260875,500000,0,Love,William Eubank,90,Drama|Science Fiction,2011,484699.021295736,0.0
0.260544,0,0,Pariah,Dee Rees,86,Drama,2011,0.0,0.0
0.259273,0,3759582,The Lady,Luc Besson,135,Drama,2011,0.0,3644531.43176213
0.285594,0,0,The Entitled,Aaron Woodley,91,Thriller,2011,0.0,0.0
0.257025,8978040,0,Les bien-aimÃ©s,Christophe HonorÃ©,139,Drama|Romance,2011,8703294.40230794,0.0
0.256421,1000000,0,The Future,Miranda July,91,Drama|Comedy,2011,969398.042591472,0.0
0.254363,0,0,Cyberbully,Charles BinamÃ©,90,Drama|Family,2011,0.0,0.0
0.25335100000000005,0,0,"Happiness Is a Warm Blanket, Charlie Brown",Andrew Beall|Frank Molieri,44,Animation|Comedy|Family,2011,0.0,0.0
0.383267,0,0,Little Deaths,Sean Hogan|Andrew Parkinson|Simon Rumley,90,Horror|Thriller|Romance,2011,0.0,0.0
0.24997800000000006,0,0,The River Murders,Rich Cowan,93,Thriller|Mystery,2011,0.0,0.0
0.249191,0,0,L'Apollonide : Souvenirs de la Maison Close,Bertrand Bonello,122,Drama,2011,0.0,0.0
0.247245,10000000,0,Bucky Larson: Born to Be a Star,Tom Brady,97,Comedy,2011,9693980.42591472,0.0
0.246873,0,0,Cassadaga,Anthony DiBlasi,108,Horror|Thriller,2011,0.0,0.0
0.246407,0,0,Enter Nowhere,Jack Heller,90,Horror|Thriller|Science Fiction|Mystery,2011,0.0,0.0
0.244803,6000000,5206,The Good Doctor,Lance Daly,93,Drama|Thriller,2011,5816388.25554883,5046.6862097312
0.244752,8000000,0,Salvation Boulevard,George Ratliff,96,Comedy|Thriller|Action|Drama,2011,7755184.34073177,0.0
0.2438,0,0,Alyce Kills,Jay Lee,90,Horror|Thriller,2011,0.0,0.0
0.243777,8000,469947,Weekend,Andrew Haigh,96,Drama|Romance,2011,7755.18434073177,455565.70192173397
0.239333,0,0,The Witches of Oz,Leigh Scott,164,Fantasy|Drama|Action,2011,0.0,0.0
0.237352,0,0,Burn Notice: The Fall of Sam Axe,Jeffrey Donovan,120,Comedy|Crime|Drama|Mystery|Thriller,2011,0.0,0.0
0.198863,500000,171760,Kill List,Ben Wheatley,95,Horror|Thriller|Crime,2011,484699.021295736,166503.807795511
0.252508,0,0,Zeitgeist: Moving Forward,Peter Joseph,201,Documentary,2011,0.0,0.0
0.191228,25000000,0,è³½å¾·å…‹Â·å·´èŠ (ä¸Š)  å¤ªé™½æ——,Te-Sheng Wei,144,Drama|Action|History,2011,24234951.064786807,0.0
0.23431,0,0,Hideaways,AgnÃ¨s Merlet,90,Fantasy,2011,0.0,0.0
0.233072,0,0,The Chaperone,Stephen Herek,103,Comedy|Family|Action,2011,0.0,0.0
0.233002,0,0,Red Faction: Origins,Michael Nankin,91,Science Fiction,2011,0.0,0.0
0.229734,0,0,The Suite Life Movie,Sean McNamara,79,Adventure|Comedy|Drama|Family|TV Movie,2011,0.0,0.0
0.228643,3,0,Death of a Superhero,Ian Fitzgibbon,97,Animation|Drama,2011,2.90819412777441,0.0
0.226575,13000000,98441954,Justin Bieber: Never Say Never,Jon M. Chu,105,Documentary|Music|Family,2011,12602174.5536891,95429437.5164797
0.094131,600000,0,Fase 7,NicolÃ¡s Goldbart,95,Thriller|Science Fiction|Foreign,2011,581638.825554883,0.0
0.217789,0,0,Portal: No Escape,Dan Trachtenberg,7,Science Fiction,2011,0.0,0.0
0.21606,0,0,Megan is Missing,Michael Goi,85,Drama|Horror|Mystery|Thriller,2011,0.0,0.0
0.214172,25000000,0,Bunraku,Guy Moshe,118,Thriller|Action|Drama,2011,24234951.064786807,0.0
0.212229,15000000,0,Bag of Bones,Mick Garris,157,Drama|Horror,2011,14540970.638872,0.0
0.211125,0,0,Wonders of the Universe,Chris Holt|Stephen Cooter|Michael Lachmann,240,Documentary,2011,0.0,0.0
0.210653,0,7732325,Born to Be Wild,David Lickley,40,Documentary,2011,0.0,7495700.719681099
0.330422,1000000,0,Fastest,Mark Neale,110,Documentary,2011,969398.042591472,0.0
0.20845500000000006,0,0,Evidence,Howie Askins,78,Horror,2011,0.0,0.0
0.207216,0,0,Good Neighbours,Jacob Tierney,99,Thriller|Drama,2011,0.0,0.0
0.2065,0,0,Prep & Landing: Naughty vs. Nice,Kevin Deters|Stevie Wermers,22,Animation|Comedy,2011,0.0,0.0
0.271394,0,0,Woody Allen: A Documentary,Robert B. Weide,192,Documentary,2011,0.0,0.0
0.1052,0,0,Jeff Dunham: Controlled Chaos,Michael Simon,90,Comedy,2011,0.0,0.0
0.202351,0,0,La guerre est dÃ©clarÃ©e,ValÃ©rie Donzelli,100,Drama,2011,0.0,0.0
0.047609,0,0,The Captains,William Shatner,97,Documentary|Science Fiction,2011,0.0,0.0
0.246038,0,0,Panic Button,Chris Crow,96,Horror|Thriller,2011,0.0,0.0
0.196225,4200000,0,Memorial Day,Sam Fischer	,108,Action|Drama|Family|History|War,2011,4071471.77888418,0.0
0.195415,650000,0,247Â°F,Levan Bakhia|Beqa Jguburia,90,Horror|Thriller,2011,630108.7276844571,0.0
0.195283,17000,101236,Bellflower,Evan Glodell,106,Action|Drama|Romance,2011,16479.766724055,98137.9802397903
0.193681,10000000,4417580,"Jeff, Who Lives at Home",Mark Duplass|Jay Duplass,83,Drama|Comedy,2011,9693980.42591472,4282393.40499123
0.189998,0,0,The Ballad of Nessie,Stevie Wermers,6,Animation,2011,0.0,0.0
0.189663,3000000,22000,The Divide,Xavier Gens,112,Science Fiction,2011,2908194.12777441,21326.7569370123
0.188644,0,0,6 Days to Air: The Making of South Park,Arthur Bradford,42,Documentary,2011,0.0,0.0
0.070508,0,0,Magic Beyond Words: The JK Rowling Story,Paul A. Kaufman,87,Drama|TV Movie,2011,0.0,0.0
0.187971,0,1126525,The Deep Blue Sea,Terence Davies,98,Drama|Romance,2011,0.0,1092051.12993035
0.184658,0,0,La Nouvelle Guerre des boutons,Christophe Barratier,100,Adventure|Family,2011,0.0,0.0
0.103268,0,0,Wake Wood,David Keating,90,Drama|Horror|Thriller|Foreign,2011,0.0,0.0
0.183134,0,0,"Toi, moi, les autres",Audrey Estrougo,0,Music|Romance,2011,0.0,0.0
0.028666000000000007,0,0,Cherry,Jeffrey Fine,99,Comedy|Drama|Romance,2011,0.0,0.0
0.181614,0,0,Project Nim,James Marsh,93,Documentary|Foreign,2011,0.0,0.0
0.144722,0,0,The Lost Valentine,Darnell Martin,100,TV Movie|Romance|Drama,2011,0.0,0.0
0.181427,45202,225861,Life in a Day,Kevin Macdonald|Zillah Bowes,95,Documentary|Drama,2011,43818.7303212197,218949.211297752
0.180846,0,0,Blood Out,Jason Hewitt,90,Action|Adventure|Thriller,2011,0.0,0.0
0.179587,0,0,Hetjur Valhallar - ÃžÃ³r,Oskar JÃ³nasson|Toby Genkel|Gunnar Karlsson,80,Animation|Adventure|Comedy|Family|Fantasy,2011,0.0,0.0
0.16451500000000002,160000000,344420111,X-Men: First Class,Matthew Vaughn,132,Action|Science Fiction|Adventure,2011,155103686.814635,333880181.432537
0.179339,2000000,0,The Speed of Thought,Evan Oppenheimer,94,Action|Thriller|Science Fiction,2011,1938796.08518294,0.0
0.250308,0,0,The Pool Boys,J.B. Rogers,84,Comedy,2011,0.0,0.0
0.174743,1000000,0,Anuvahood,Adam Deacon|Daniel Toland,88,Comedy|Foreign,2011,969398.042591472,0.0
0.208023,0,0,Christopher and His Kind,Geoffrey Sax,90,Drama|Romance,2011,0.0,0.0
0.17304,0,790421,Thin Ice,Jill Sprecher,93,Crime|Drama,2011,0.0,766232.5702231941
0.215977,0,0,Chillerama,Adam Green|Joe Lynch|Adam Rifkin|Tim Sullivan,120,Horror|Comedy,2011,0.0,0.0
0.172285,0,0,Burning Man,Jonathan Teplitzky,111,Comedy|Drama|Romance,2011,0.0,0.0
0.171586,0,0,Nova Zembla,Reinout Oerlemans,108,History|Drama,2011,0.0,0.0
0.16935699999999898,0,0,"Good Luck Charlie, It's Christmas!",Arlene Sanford,85,Comedy|Family,2011,0.0,0.0
0.16933800000000002,0,0,Choose,Marcus Graves,83,Crime|Drama|Horror|Thriller,2011,0.0,0.0
0.18015,5000000,0,Age of the Dragons,Ryan Little,91,Action|Fantasy|Science Fiction|Thriller,2011,4846990.21295736,0.0
0.168143,1500000,0,House of the Rising Sun,Brian Miller,90,Action|Crime|Drama|Thriller,2011,1454097.0638872,0.0
0.167149,0,2550508,Jiro Dreams of Sushi,David Gelb,82,Documentary,2011,0.0,2472457.46281389
0.165548,4000000,0,Quarantine 2: Terminal,John Pogue,86,Horror|Mystery|Science Fiction,2011,3877592.17036588,0.0
0.123049,0,0,Amanda Knox: Murder on Trial in Italy,Robert Dornhelm,87,Crime|Drama,2011,0.0,0.0
0.16468,0,0,Salvando al Soldado Perez,Beto GÃ³mez,105,Action|Comedy|Foreign,2011,0.0,0.0
0.331313,250000,1000000,Louis C.K.: Live at the Beacon Theater,Louis C.K.,62,Comedy,2011,242349.510647868,969398.042591472
0.161003,0,0,I Am,Tom Shadyac,76,Documentary,2011,0.0,0.0
0.160529,0,366377,The Oranges,Julian Farino,90,Comedy|Romance|Drama,2011,0.0,355165.146650535
0.160177,0,0,The Whisperer in Darkness,Sean Branney,104,Thriller|Science Fiction|Horror|Mystery,2011,0.0,0.0
0.159707,0,0,Sand Sharks,Mark Atkins,87,Comedy|Horror|Science Fiction,2011,0.0,0.0
0.155675,0,0,The Theatre Bizarre,Buddy Giovinazzo|Douglas Buck|David Gregory|Karim Hussain|Tom Savini|Richard Stanley,114,Horror,2011,0.0,0.0
0.0684309999999999,0,0,Inbred,Alex Chandon,90,Comedy|Horror,2011,0.0,0.0
0.1471,2000000,0,Scream of the Banshee,Steven C. Miller,90,Horror,2011,1938796.08518294,0.0
0.146477,30000000,0,Kill Bill: The Whole Bloody Affair,Quentin Tarantino,247,Crime|Action,2011,29081941.277744103,0.0
0.145217,0,0,Division III: Football's Finest,Marshall Cook,98,Comedy|Romance,2011,0.0,0.0
0.140601,1340000,0,Episode 50,Joe Smalley|Tess Smalley,78,Horror|Thriller|Mystery,2011,1298993.37707257,0.0
0.140428,0,0,Poupoupidou,GÃ©rald Hustache-Mathieu,102,Comedy|Crime|Mystery,2011,0.0,0.0
0.135626,0,429766,Page One: Inside the New York Times,Andrew Rossi,88,Documentary,2011,0.0,416614.319172366
0.135523,97,0,Suing The Devil,Timothy A. Chey,104,Comedy|Drama|Thriller,2011,94.0316101313728,0.0
0.135239,9000000,18663238,Glee: The Concert Movie,Kevin Tancharoen,84,Documentary|Music|Family,2011,8724582.38332325,18092106.385618694
0.135061,0,0,"A Fairly Odd Movie: Grow Up, Timmy Turner!",Savage Steve Holland,57,Family|Fantasy,2011,0.0,0.0
0.134892,0,0,The Ouija Experiment,Israel Luna,88,Horror,2011,0.0,0.0
0.256142,0,0,George Harrison: Living in the Material World,Martin Scorsese,208,Music|Documentary,2011,0.0,0.0
0.133719,0,0,A Haunting in Salem,Shane Van Dyke,90,Horror|Thriller,2011,0.0,0.0
0.133595,0,0,Seconds Apart,Antonio Negret,89,Horror|Thriller,2011,0.0,0.0
0.133386999999999,0,0,H2O Just Add Water - The Movie,Jonathan M. Shiff,91,Fantasy|Adventure,2011,0.0,0.0
0.409151,0,0,Husk,Brett Simmons,83,Horror|Thriller,2011,0.0,0.0
0.129723,0,223959,Conan O'Brien Can't Stop,Rodman Flender,89,Comedy|Documentary|Music,2011,0.0,217105.416220743
0.430191,10000000,0,Elephant White,Prachya Pinkaew,91,Action|Thriller|Fantasy|Crime,2011,9693980.42591472,0.0
0.080413,0,0,Eames: The Architect & The Painter,Jason Cohn|Bill Jersey,83,Documentary,2011,0.0,0.0
0.12761,0,0,Eating Out: Drama Camp,Q. Allan Brocka,90,Comedy,2011,0.0,0.0
0.132206,0,0,ChromeSkull: Laid to Rest 2,Robert Hall,93,Horror,2011,0.0,0.0
0.122656,0,3100000,Thor - Tales of Asgard,Sam Liu,77,Adventure|Animation|Action,2011,0.0,3005133.93203356
0.122543,0,0,Undefeated,Daniel Lindsay|T.J. Martin,113,Documentary,2011,0.0,0.0
0.200114,6800000,0,Sacrifice,Damian Lee,100,Action,2011,6591906.68962201,0.0
0.111553,0,0,Girl Model,David Redmon|Ashley Sabin,78,Documentary,2011,0.0,0.0
0.110341,0,0,DeadHeads,Brett Pierce|Drew T. Pierce,94,Adventure|Comedy|Horror,2011,0.0,0.0
0.240847,0,0,CafÃ©,Marc Erlbaum,95,Drama,2011,0.0,0.0
0.104959,0,0,Lucky,Gil Cates Jr.,103,Comedy|Romance,2011,0.0,0.0
0.104134,0,0,Poolboy - Drowning Out the Fury,Garrett Brawith,90,Comedy|Action,2011,0.0,0.0
0.098896,20,15,William & Kate,Mark Rosman,83,Drama|Romance,2011,19.387960851829398,14.540970638872
0.098806,0,0,First Position,Bess Kargman,90,Documentary|Comedy|Drama,2011,0.0,0.0
0.09734,0,0,La Guerre Des Boutons,Yann Samuell,109,Family|Adventure,2011,0.0,0.0
0.364116,0,0,Vile,Taylor Sheridan,90,Horror|Thriller,2011,0.0,0.0
0.095583,0,0,Cell 213,Stephen Kay,0,Horror,2011,0.0,0.0
0.147975,2500000,0,A Warrior's Heart,Michael F. Sears,86,Action|Drama|Family,2011,2423495.10647868,0.0
0.097716,0,0,A Holiday Engagement,Jim Fall,92,TV Movie|Comedy|Romance,2011,0.0,0.0
0.08891,750000,0,Miss Representation,Jennifer Siebel Newsom,85,Documentary,2011,727048.5319436041,0.0
0.087952,0,0,Talking Funny,John Moffitt,50,Comedy,2011,0.0,0.0
0.3527,0,0,Desperately Seeking Santa,Craig Pryce,86,Romance|TV Movie,2011,0.0,0.0
0.084534,0,0,Manborg,Steven Kostanski,75,Horror|Science Fiction,2011,0.0,0.0
0.08326900000000001,0,286201,Being Elmo: A Puppeteer's Journey,Constance Marks,80,Documentary|Family,2011,0.0,277442.689187722
0.08276900000000001,0,0,The Devil's Rock,Paul Campion,83,Fantasy|Horror|Thriller|War,2011,0.0,0.0
0.132211,0,0,Foo Fighters: Back and Forth,James Moll,150,Music|Documentary,2011,0.0,0.0
0.0803,0,0,Les tribulations d'une caissiÃ¨re,Pierre Rambaldi,102,Comedy,2011,0.0,0.0
0.07724600000000001,0,0,Paradise Lost 3: Purgatory,Joe Berlinger|Bruce Sinofsky,121,Documentary,2011,0.0,0.0
0.076679,0,0,Steve Jobs: Billion Dollar Hippy,Laura Craig Gray|Tristan Quinn,49,Documentary,2011,0.0,0.0
0.15848099999999898,0,0,96 Minutes,Aimee Lagos,93,Drama|Thriller,2011,0.0,0.0
0.073751,700000,0,Happy,Roko Belic,75,Drama|Comedy|Documentary|Romance|Family,2011,678578.62981403,0.0
